xServ,sbytes,dbytes,rate,sload,dload,sinpkt,sjit,djit,stcpb,dtcpb,dmean,response_body_len,attack_cat
999,4238,65288,2031.182137,468432.625,7217672.5,0.999831,62.636885,62.062664,3574580931,3574832910,882,0,0
6,1144,48212,87.938479,10289.97461,443538.25,37.08126,1856.018993,1251.58127,2298111655,3765215695,927,0,5
999,548,268,70.60094,16711.6582,7442.169922,21.889999,1082.644705,86.068344,3726375830,1750108900,45,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,1460,268,30.215192,21174.80664,3609.708252,51.877,2788.90852,125.273914,3776104972,4282011299,45,0,1
999,638,268,37.223616,11415.24219,4446.981445,41.193222,2145.977746,101.501688,1964692115,2858340790,45,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,1506,268,32.679525,23633.83203,3904.114014,45.321222,2291.47004,111.135797,4103098805,3892470387,45,0,1
999,772,0,100000.0025,308800000,0,0.01,0,0,0,0,0,0,1
999,900,0,1.323555,476.47995,0,755.540687,1095.4585,0,0,0,0,0,0
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,3024,0,21.700656,18749.36719,0,46.081555,57.727293,0,0,0,0,0,5
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
3,3598,384,42.662213,59260.05859,6035.580566,38.267726,2536.744853,77.741234,3102882610,4058571513,48,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,2516,354,7.777242,8289.625,1134.562378,235.241222,14077.74139,448.213062,474828067,1496932436,44,0,0
999,176,0,90909.0902,64000000,0,0.011,0,0,0,0,0,0,8
999,564,354,25.661113,6134.515625,3743.503418,73.609,5563.499145,142.579797,3596334607,4007490854,44,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,2184,0,1.63407,679.772949,0,611.969125,713.159188,0,0,0,0,0,2
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,144,0,111111.1072,63999996,0,0.009,0,0,0,0,0,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,3
999,536,354,32.113948,7299.311523,4684.858398,58.818333,3458.253729,140.340688,3643377054,3298361297,44,0,8
999,546,268,36.825178,9662.926758,4399.381348,41.735111,2146.197361,99.212781,1143914588,2598550012,45,0,1
999,744,0,250000.0006,744000000,0,0.004,0,0,0,0,0,0,8
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,180,0,0.156439,56.31802,0,6392.2705,9040.03,0,0,0,0,0,0
999,400,0,0.419782,335.825195,0,2382.19175,3368.9165,0,0,0,0,0,3
999,620,354,38.161512,10020.76367,5567.091309,49.497222,3078.530282,121.641563,687672499,399305368,44,0,8
999,1684,10168,26.922834,10866.40332,66726.94531,88.547541,8839.705247,7756.978677,2271294302,2272246131,565,0,0
999,142,0,250000.0006,142000000,0,0.004,0,0,0,0,0,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,5
999,352,0,250000.0006,352000000,0,0.004,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,912,268,22.824832,9994.233398,2726.806641,70.791111,3653.816005,176.373078,1021455368,173157945,45,0,8
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,2158,2478,62.078166,21862.08008,25095.42773,32.902522,2024.963895,55.011594,4266285037,2121244469,103,0,0
2,1294,268,75.52566,46926.60938,9022.798828,20.580556,1099.949351,64.418328,4197198648,1509543957,45,0,9
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,4
999,312,4056,1997.004608,519221.1875,5399900.5,0.8012,1.007988,0.494,4118775259,1969450111,1352,0,0
999,254,0,125000.0003,127000000,0,0.008,0,0,0,0,0,0,1
999,202,0,100000.0025,80800000,0,0.01,0,0,0,0,0,0,8
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,176,0,333333.3215,234666656,0,0.003,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,1270,718,23.558616,11556.12109,6239.313477,65.503273,3476.568212,122.417758,2615553385,2615880039,90,0,1
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,536,304,2653.525334,1219105.375,691432.875,0.747333,1.046284,0.719127,0,0,76,0,0
999,1332,268,72.089736,46098.98438,8612.320312,21.161778,1077.30649,62.272383,1033213142,407967701,45,0,8
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,3
999,120,0,100000.0025,48000000,0,0.01,0,0,0,0,0,0,8
999,1580,10168,27.883865,11145.85449,73874.9375,94.516182,9536.672642,7680.121384,2940504994,796075823,565,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,3024,0,21.700656,18749.36719,0,46.081555,57.727293,0,0,0,0,0,5
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,830,1302,28.053407,9861.597656,15049.82715,67.331889,3346.814107,113.554789,2795598394,651886580,163,0,2
999,2150,0,250000.0006,2150000128,0,0.004,0,0,0,0,0,0,1
999,350,0,28571.42781,40000000,0,0.035,0,0,0,0,0,0,8
999,1568,1528,1.250499,275.018829,268.106995,1628.979295,258304.9003,8014.3895,4222814469,2282107141,55,0,1
999,564,354,24.224771,5791.145508,3533.966553,72.492444,5600.759942,136.535625,1547829936,2445509698,44,0,7
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
2,8682,268,38.806556,131729.875,3660.071045,32.29,2140.566103,125.556797,4052817148,3536144038,45,0,9
999,810,0,1.06385,382.985992,0,939.982125,1630.5805,0,0,0,0,0,0
999,450,0,0.496889,178.880096,0,2012.521375,4301.3875,0,0,0,0,0,0
999,130,162,2722.323026,471869.3125,588021.75,0.033,0,0,0,0,81,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,564,354,25.056414,5989.956543,3655.288574,74.881778,5786.693583,139.418688,1382330244,3605108158,44,0,7
999,76,122,14.39712,1458.908203,2341.931641,0.012,0,0,0,0,61,0,3
999,146,178,2843.601894,553554.5,674881.5,0.01,0,0,0,0,89,0,0
999,590,354,37.337117,9329.886719,5446.82666,48.189,3211.358487,111.150891,2864677531,363093190,44,0,8
999,944,0,200000.0051,755200000,0,0.005,0,0,0,0,0,0,8
7,114,0,71428.57045,32571428,0,0.014,0,0,0,0,0,0,6
999,400,0,2.405949,1924.759521,0,415.636344,587.788625,0,0,0,0,0,3
3,756,682,12.848377,2886.259521,2573.786865,147.521851,8191.216202,205.735969,2729634615,1386281093,57,0,1
999,37274,3380,230.942869,726263.1875,65557.97656,7.888118,708.990719,23.250502,2178804954,2184089020,80,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
2,832,354,11.976192,4221.255371,1747.11499,157.609222,8908.413996,375.181969,265147991,3159791496,44,0,7
10,2304,2304,110.822615,218858.8281,218858.8281,15.266,21.575949,18.590309,0,0,576,0,5
999,34710,876,23.74626,136398.5156,3245.65918,55.733542,5127.383776,301.089094,1465965110,1805170591,73,0,1
999,168,0,333333.3215,224000000,0,0.003,0,0,0,0,0,0,7
999,156,0,111111.1072,69333328,0,0.009,0,0,0,0,0,0,5
999,1110,820,19.046652,7386.473145,5354.830078,100.052453,5566.991932,171.932078,1856071748,3678882201,82,0,1
7,264,0,200000.0051,211200000,0,0.005,0,0,0,0,0,0,0
2,998,268,79.476517,38106.33984,9494.794922,19.474778,1011.740998,60.159414,1926340864,2165704464,45,0,7
999,78,0,333333.3215,104000000,0,0.003,0,0,0,0,0,0,7
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,168,0,333333.3215,224000000,0,0.003,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,168,0,76923.07779,51692308,0,0.013,0,0,0,0,0,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,1
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,4
999,13454,548216,444.998586,71077.75,2901921.25,6.470206,1884.441343,1375.701385,3745771028,1605624180,1252,0,0
999,582,268,32.290216,9024.039062,3857.604492,48.635,2529.111458,117.485938,497851654,4248558511,45,0,8
999,1684,10168,25.301867,10212.16016,62709.45313,94.219151,8926.013181,7816.114152,2590482445,458673919,565,0,0
999,536,268,82.264355,21191.29688,9827.848633,18.778222,993.237921,58.233738,2651583087,3215082019,45,0,8
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,364,516,25.922048,4410.20459,6248.941895,82.665426,4932.08704,121.978094,3533120745,1271306566,65,0,3
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,748,0,100000.0025,299200000,0,0.01,0,0,0,0,0,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,336,0,250000.0006,336000000,0,0.004,0,0,0,0,0,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,344,0,111111.1072,152888880,0,0.009,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,564,354,2.820414,674.244873,411.448639,669.720444,45121.51773,1355.59775,4019943320,2584635337,44,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,416,0,250000.0006,416000000,0,0.004,0,0,0,0,0,0,8
999,582,354,6.722886,1657.784546,980.750366,278.614889,18894.1508,545.073,2116423769,1545727350,44,0,8
999,2532,268,65.486455,79596.60156,7823.448242,22.465333,1151.580203,64.528934,2798568983,2230581556,45,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,532,354,23.092994,5205.432617,3368.860107,81.794889,5049.39468,166.417516,2383386001,3198670374,44,0,8
999,296,0,90909.0902,107636360,0,0.011,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
2,2244,2344,65.975202,57141.46875,56974.79688,24.802728,1329.175845,58.993383,4008772924,986571897,293,0,5
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,146,178,2737.226368,532846.75,649635.0625,0.002,0,0,0,0,89,0,0
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,6830,268,33.826306,90341.16406,3190.354736,43.207153,2561.195544,160.061516,695991683,2897607389,45,0,1
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,1
999,1836,268,36.641402,32303.06055,4377.42627,36.39,1781.490464,90.83043,1525040593,4173670953,45,0,8
999,180,0,166666.6608,119999992,0,0.006,0,0,0,0,0,0,7
999,2054,2478,33.539064,11692.46289,14160.9375,63.873331,4205.730993,4021.531003,1127337400,3273035446,103,0,0
999,630,0,0.844003,303.841064,0,1184.83,2188.4775,0,0,0,0,0,0
999,510,0,166666.6608,340000000,0,0.006,0,0,0,0,0,0,1
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,3
2,774,268,82.661478,30728.02734,9875.291016,18.421333,988.16161,59.145906,3747750427,2630156214,45,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,146,0,500000.0013,292000000,0,0.002,0,0,0,0,0,0,0
999,360,0,2.560979,1843.904907,0,390.475656,552.206063,0,0,0,0,0,1
999,564,354,25.326036,6054.412109,3694.621582,72.456111,5411.986688,143.919938,1289435853,1958897280,44,0,7
999,226,0,1000000.003,904000000,0,0.001,0,0,0,0,0,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,576,268,83.190985,23027.26367,9938.549805,18.459889,987.533817,59.360254,922241102,3982262460,45,0,8
999,518,354,35.101558,7714.083496,5120.697754,51.159778,3416.369448,110.572922,1545287487,3239464281,44,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,1908,268,22.674812,20776.17383,2708.884277,68.628556,3788.226786,184.550984,364233547,1963784110,45,0,1
999,2152,1630,0.832186,319.404449,239.82428,2245.324219,324885.0189,10995.676,370557113,48213778,82,0,1
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
7,114,0,31250.00008,14250000,0,0.032,0,0,0,0,0,0,6
7,114,0,1000000.003,456000000,0,0.001,0,0,0,0,0,0,6
999,912,694,48.56377,12302.82227,9165.961914,36.574732,1954.704628,66.768859,3762056406,556908967,58,0,1
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,1448,0,125000.0003,724000000,0,0.008,0,0,0,0,0,0,8
999,574,268,17.646083,4865.613281,2108.118652,90.659222,4814.980323,250.157594,1342913505,3943078265,45,0,1
999,360,0,0.466389,167.899979,0,2144.13375,4393.9205,0,0,0,0,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,1
999,168,0,1000000.003,672000000,0,0.001,0,0,0,0,0,0,7
999,6830,268,37.888078,101189.0859,3573.444092,33.501307,2077.857925,118.541703,3664970928,721704767,45,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,1280,0,20.607666,10551.125,0,48.525633,52.253805,0,0,0,0,0,5
999,992,716,22.075388,8458.359375,5827.902344,74.362366,3747.29076,144.87725,2449718802,2488416045,90,0,1
999,536,304,4239.854637,1947910.375,1104785,0.418667,0.585013,0.292742,0,0,76,0,0
2,5984,1087639,203.640649,10280.28223,1880678.75,35.820814,1898.682222,740.592705,4247295723,1948571037,1339,527273,5
999,4994,3330,47.106379,34243.67188,22767.49023,41.670852,1988.047462,53.256902,766176082,1279212520,128,0,5
2,1526,268,47.34759,34696.3125,5656.458496,33.746667,1820.240475,78.902664,582674036,3197295462,45,0,1
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,540,0,1.214969,437.388794,0,823.066375,1273.996375,0,0,0,0,0,0
2,774,268,20.26326,7532.529297,2420.78418,82.119889,4343.607744,203.247094,1847217899,1343658594,45,0,7
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,19202,1087890,462.572046,64128.8125,3638393.25,6.653008,344.607776,211.068372,2701915527,557527267,1458,0,0
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,1612,268,33.302325,25771.55859,3978.517822,47.542333,2500.958652,115.634555,1155693495,471468216,45,0,1
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
999,642,268,77.848073,23997.9668,9300.25,20.346778,1057.041042,62.668457,1358663438,3155735211,45,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,226,0,1000000.003,904000000,0,0.001,0,0,0,0,0,0,8
999,168,0,333333.3215,224000000,0,0.003,0,0,0,0,0,0,7
999,2750,27602,4972.622424,1201475,12069281,0.408744,0,24.104167,1667340645,1679080514,600,0,0
999,1078,810,11.94457,4500.259277,3317.177734,152.601727,8817.472328,329.075656,3450897618,1640229072,81,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,3728,5578,6216.599275,3151488.75,4680117.5,0.295774,18.725863,0.552745,1489196787,1489499784,215,0,0
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,2974,33882,2742.049544,658770.3125,7509258,0.745702,49.472261,47.959915,3966109401,3979451582,678,0,0
999,504,0,166666.6608,336000000,0,0.006,0,0,0,0,0,0,8
999,168,0,250000.0006,168000000,0,0.004,0,0,0,0,0,0,7
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,564,354,25.433339,6080.063965,3710.275391,74.268222,5404.96407,137.406969,1946585913,2694938169,44,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
5,19789,1844,37.40723,104506.2813,9581.691406,44.554667,2651.25616,73.68018,2299784520,713041849,84,0,4
2,908,2000,27.57828,9498.540039,20901.43359,76.549778,5070.32997,112.85018,3020503365,2118146627,200,476,5
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,564,354,25.179962,6019.492188,3673.312012,75.015556,5856.686828,148.252813,3685276595,218706777,44,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,450,0,0.573819,206.575012,0,1742.7085,3773.5005,0,0,0,0,0,0
999,168,0,1000000.003,672000000,0,0.001,0,0,0,0,0,0,7
999,774,556,21.70057,5427.029297,3781.560059,77.090382,3965.991938,131.101266,2605550734,2308000373,56,0,1
999,748,268,32.329049,11621.21582,3862.243652,51.535556,2597.720197,115.56825,3817271662,3999244364,45,0,8
999,146,178,2759.889575,537258.5,655013.8125,0.01,0,0,0,0,89,0,0
7,114,0,142857.1409,65142856,0,0.007,0,0,0,0,0,0,6
999,2100,268,24.716665,24914.39844,2952.817627,63.522556,3217.07342,154.075297,2471328678,2152048458,45,0,1
999,564,268,33.790329,9154.926758,4036.817871,47.512444,2573.806803,109.437523,4206518404,2488400018,45,0,8
999,564,354,8.263431,1975.446045,1205.488647,222.921111,15968.71953,420.7045,2984042765,4256827785,44,0,7
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,1178,41228,92.19126,12383.90039,443971.0938,34.607143,1759.770686,1237.227917,1715325365,1953369211,896,0,5
999,174,0,100000.0025,69600000,0,0.01,0,0,0,0,0,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,7
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,1076,13788,633.450122,161054.6875,2037967.375,2.905647,169.085297,213.005372,4058774874,1909467674,919,0,0
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,416,0,250000.0006,416000000,0,0.004,0,0,0,0,0,0,8
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,570,268,60.413226,16529.05859,7217.366699,26.106222,1388.837283,63.962984,2854640158,3623074175,45,0,8
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,1056,268,35.356844,17932.99023,4223.964355,43.622222,2147.308806,97.700023,334435518,1518787010,45,0,3
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
5,37126,1880,47.694676,206627.5781,10262.18555,32.669047,2223.568592,66.40907,655442289,538506321,78,0,5
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,3
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
2,986,268,81.104317,38411.00391,9689.262695,19.179111,1024.225741,61.031305,4193370540,867268303,45,0,7
999,450,0,0.395413,142.34874,0,2529,5749.481,0,0,0,0,0,0
2,920,33546,107.818415,17755.85156,682211.8125,34.569909,1848.722455,1381.395713,2697956520,3563697296,1118,15902,5
999,2974,33882,1738.070963,417567.0625,4759806,1.180681,0,85.137224,3446365684,1310586658,678,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
2,694,354,13.541113,3982.68042,1975.409424,139.393222,7923.645971,294.745781,3240003360,4212301751,44,0,1
2,566,268,30.259872,8230.685547,3615.046143,52.562111,2888.23733,119.897492,2551071583,2107327072,45,0,1
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,4
999,724,268,79.347865,27591.89844,9479.424805,19.367,1018.41647,60.206754,2747569307,3671777847,45,0,8
999,180,0,142857.1409,102857144,0,0.007,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,540,0,1.245089,448.232208,0,803.155062,1223.7005,0,0,0,0,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
6,1382,99054,92.594721,8178.945312,599817.875,45.061033,2760.590916,1536.867391,2469438758,642049766,1077,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,740,0,76923.07779,227692304,0,0.013,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,7
999,806,1368,25.569524,8735.75293,14403.16211,73.861111,3848.700323,128.867914,1000807201,3976499928,171,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,176,0,90909.0902,64000000,0,0.011,0,0,0,0,0,0,8
999,840,268,46.32146,18676.8125,5533.870605,33.244111,1676.797584,77.558297,3836684097,1076247050,45,0,8
999,248,0,90909.0902,90181816,0,0.011,0,0,0,0,0,0,8
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,732,354,43.628562,13529.98731,6364.637207,41.974556,2911.273623,114.352617,3048296847,3890197923,44,0,8
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,244,0,333333.3215,325333312,0,0.003,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,2854,31458,2284.619375,548701.6875,6053602.5,0.896578,63.981415,59.028245,3626362502,3626600862,655,0,0
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
5,84285,2194,21.071794,124204.9844,3171.584717,66.20332,7283.968782,308.974,3283238526,1347906024,69,0,5
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,1
999,130,162,2904.162775,503388.2188,627299.1875,0.012,0,0,0,0,81,0,0
999,740,268,83.689013,29726.33789,9998.047852,18.242556,976.724148,58.480988,3745223476,2824390994,45,0,8
2,822,1378,12.722817,3964.161865,6648.006836,165.843111,9429.113098,361.663156,2803389328,344484475,138,190,0
999,144,0,100000.0025,57600000,0,0.01,0,0,0,0,0,0,8
999,184,112,0.22594,35.633949,21.690229,15493.808,15493.754,15493.766,0,0,28,0,0
999,810,0,1.06385,382.985992,0,939.982125,1630.5805,0,0,0,0,0,0
999,1862,268,41.272628,36892.22656,4930.703125,33.852,1780.876751,76.162742,3092019474,359847479,45,0,8
7,264,0,100000.0025,105600000,0,0.01,0,0,0,0,0,0,0
999,148,0,71428.57045,42285712,0,0.014,0,0,0,0,0,0,8
999,1204,268,14.621194,8453,1746.745361,105.986778,5489.570005,248.401547,3689885428,1916847657,45,0,1
999,562,268,49.330582,13312.67969,5893.360352,31.834111,1563.800731,73.905258,486982009,1799004673,45,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,534,268,23.978399,6151.258789,2864.619385,69.406111,4045.400215,196.174781,796406345,2927610162,45,0,1
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,2750,27602,1489.789099,359959.8438,3615935.75,1.381884,80.464208,78.940027,3625764261,3640002117,600,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,1448,0,90909.0902,526545440,0,0.011,0,0,0,0,0,0,8
999,564,354,25.217239,6028.40332,3678.750244,74.904667,5397.013308,138.167469,1272630673,1314668616,44,0,7
999,1298,68288,106.609423,11921.08984,644486.3125,36.296651,1815.261669,1091.618397,1130416176,3193134374,1035,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
2,1296,268,45.669189,28424.50391,5455.945801,34.029222,1681.684053,78.133281,1738862795,734401623,45,0,9
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,8928,424,427.541829,1350380.75,60425.91016,3.778308,401.158872,16.764123,878191224,1693606133,53,0,0
5,82016,2112,90.233315,556627.8125,14004.21094,15.112338,1332.063073,54.876617,1584399529,2845257860,75,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,112,0,333333.3215,149333328,0,0.003,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
